ProjectID,RequirementText,IsFunctional,IsQuality,Availability (A),Fault Tolerance (FT),Legal (L),Look & Feel (LF),Maintainability (MN),Operability (O),Performance (PE),Portability (PO),Scalability (SC),Security (SE),Usability (US),Other (OT),CleanedRequirementText,IsOutlierRule,OutlierProbability,IsOutlierModel,IsOutlierFinal
6,'A new user must be able to be added to the system within 10 minutes. 90% of new users are able to log into the system within 10 minutes.',0,1,0,0,0,0,0,0,1,0,0,0,0,0,new user must able added system within NUM minute NUM new user able log system within NUM minute,0,0.007978164156419056,0,0
6,'The product must be designed using Design Patterns and coding best practices. 90% of maintenance software developers are able to integrate new functionality into the product with 2 working days.',0,1,0,0,0,0,1,0,0,0,0,0,0,0,product must designed using design pattern coding best practice NUM maintenance software developer able integrate new functionality product NUM working day,0,0.017026636190223283,0,0
6,The product must be highly configurable for use with various database management systems for the end users. 80% of end users are able to integrate new database management systems with the product without changing the product's software code.',0,1,0,0,0,0,1,0,0,1,0,0,0,0,product must highly configurable use various database management system end user NUM end user able integrate new database management system product without changing product software code,0,0.011331789684753544,0,0
6,'Maintenance releases will be offered to customers once a year. The releases shall take no longer than 5 minutes for 80% of the customer base to install.',0,1,0,0,0,0,1,0,1,0,0,0,0,0,maintenance release offered customer year release shall take longer NUM minute NUM customer base install,0,0.06955018171177944,0,0
6,Every registered user will have access to the product's support site via the Internet. 70% of registered users shall find a solution to their problem within 5 minutes of using the support site.',0,1,0,0,0,1,0,0,0,0,0,1,1,0,every registered user access product support site via internet NUM registered user shall find solution problem within NUM minute using support site,0,0.0066916402400323104,0,0
6,The customer shall be able to easily integrate new building maps with the product throughout the product's lifecycle. Integration of new maps with the product shall be possible with little to no support from product support staff.',0,1,0,0,0,0,1,0,0,0,0,0,0,0,customer shall able easily integrate new building map product throughout product lifecycle integration new map product shall possible little support product support staff,0,0.0006790881401764976,0,0
6,The product shall be translated into foreign languages other than the target market countries' languages in future releases. For each emerging target market it shall take no more than 5 days to configure the product for that market's language.',0,1,0,0,0,0,1,0,0,0,1,0,1,0,product shall translated foreign language target market country language future release emerging target market shall take NUM day configure product market language,0,0.01792793838042327,0,0
6,'The product is expected to integrate with multiple database management systems. The product will operate with Oracle SQL Server DB2 MySQL HSQL and MS Access.',0,1,0,0,0,0,0,1,0,1,0,0,0,0,product expected integrate multiple database management system product operate oracle sql server db NUM mysql hsql m access,0,0.048169337295842295,0,0
6,'The product shall be able to be installed in any operating environment within 2 days.',0,1,0,0,0,0,0,1,0,1,0,0,0,0,product shall able installed operating environment within NUM day,0,0.003195927217013783,0,0
6,'The product shall ensure that only company employees or external users with company-approved user IDs may have product access. 100% of all logons shall be by either company employees or external users with company-approved user IDs.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall ensure company employee external user companyapproved user id may product access NUM logons shall either company employee external user companyapproved user id,0,0.005731502099574348,0,0
6,'Only managers are able to perform search queries for reservations by user. 100% of all search queries for reservations by user shall be from logons of only management logons.',1,1,0,0,0,0,0,0,0,0,0,1,0,0,manager able perform search query reservation user NUM search query reservation user shall logons management logons,0,0.03507796736014891,0,0
6,The product shall ensure that the database's data corresponds to the data entered by the user. Each conference room reservation in the system will contain the same information as was entered by the user.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall ensure database data corresponds data entered user conference room reservation system contain information entered user,0,0.00027420767526161355,0,0
6,The product shall prevent the input of malicious data. The product and/or adjacent hardware/software systems' data shall remain 100% uncorrupted each time malicious data is input into the product.',0,1,0,0,0,0,0,0,0,0,0,1,0,0,product shall prevent input malicious data product andor adjacent hardwaresoftware system data shall remain NUM uncorrupted time malicious data input product,0,0.0016551833254245044,0,0
6,'The product and/or dependent databases/filesystems shall remain operational as a result of the input of malicious data. The product and/or dependent databases/filesystems shall not crash 100% of the time that malicious data is input into the product.',0,1,1,1,0,0,0,0,0,0,0,1,0,0,product andor dependent databasesfilesystems shall remain operational result input malicious data product andor dependent databasesfilesystems shall crash NUM time malicious data input product,0,0.004033281449836154,0,0
6,'The product shall have the ability to receive automatic software updates as new threats emerge. 100% of customers will be able to receive automatic software updates transmitted to the installed product.',0,1,0,0,0,0,1,0,0,0,0,1,0,0,product shall ability receive automatic software update new threat emerge NUM customer able receive automatic software update transmitted installed product,0,0.06101904712001584,0,0
6,'The language of the product shall accommodate all of the target market countries. 90% of survey respondents from each target market country will find that the language of the product is acceptable.',0,1,0,0,0,0,0,0,0,0,1,0,1,0,language product shall accommodate target market country NUM survey respondent target market country find language product acceptable,0,0.07249376975522656,0,0
6,The product shall be able to display calendar dates and times according to the user's locale. 90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.',1,1,0,0,0,0,0,0,0,0,0,0,1,0,product shall able display calendar date time according user locale NUM survey respondent target market country find date time formatting product correct,0,0.003261265064840167,0,0
6,'The product must be developed with the J2SE/J2EE programming language libraries',0,1,0,0,0,0,0,1,0,0,0,0,0,0,product must developed j NUM sej NUM ee programming language library,0,0.023714388148001753,0,0
6,'The product shall record meeting entries.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall record meeting entry,0,0.0008712472993222691,0,0
6,'The product will notify employees of meeting invitations.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product notify employee meeting invitation,0,0.10602506231989978,0,0
6,'The product shall have the ability to send meeting reminders to employees.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall ability send meeting reminder employee,0,0.00120320597387936,0,0
6,'The product shall assign the organizers contact information to each meeting they create.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall assign organizer contact information meeting create,0,0.005003035896036957,0,0
6,'The product will record meeting acknowledgements.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product record meeting acknowledgement,0,0.10778268872718173,0,0
6,'The product shall store new conference rooms.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall store new conference room,0,0.002300276066754324,0,0
6,'The product shall update existing conference rooms.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall update existing conference room,0,0.0004211963491290438,0,0
6,'The product will be able to delete conference rooms.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product able delete conference room,0,0.11919220769089992,0,0
6,'The product shall be able to store new room equipment.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall able store new room equipment,0,0.001788307665649823,0,0
6,'The product will update existing room equipment.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product update existing room equipment,0,0.16839885464486384,0,0
6,'The product shall be able to delete room equipment.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall able delete room equipment,0,0.0020148362071787797,0,0
6,'The product shall allow an organizer to invite other employees to meetings.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,product shall allow organizer invite employee meeting,0,0.0031152988323076476,0,0
6,'Each time a conference room is reserved the conference room schedule shall be updated to reflect the time and date of the reservation.',1,0,0,0,0,0,0,0,0,0,0,0,0,0,time conference room reserved conference room schedule shall updated reflect time date reservation,0,0.1421908418524435,0,0
